iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
119,1098.3101,824.9267,780.9077,121.1436,243.4115,1000.0,1200000,0.6739000082015991,46.89759826660156,1.0,-1.312000036239624,0.001500000013038516,0.3912999927997589,-4.23799991607666,0.9902
120,954.6876,688.4231,518.8634,-442.8402,480.981,1000.0,1210000,0.9693999886512756,54.235198974609375,1.0,-1.1916999816894531,0.0015999999595806003,0.3901999890804291,-4.253200054168701,0.9953
121,979.2247,821.7151,827.2671,669.3848,98.4187,1000.0,1220000,0.8508999943733215,20.898799896240234,1.0,-2.0313000679016113,0.0013000000035390258,0.38929998874664307,-4.268799781799316,0.9674
122,915.598,785.3065,647.9071,-337.4856,362.2242,1000.0,1230000,0.9580000042915344,31.351900100708008,1.0,-1.2122999429702759,0.0015999999595806003,0.38589999079704285,-4.321199893951416,0.9924
123,1013.1785,868.9686,562.6508,-467.5149,543.4824,1000.0,1240000,0.9696999788284302,13.611800193786621,1.0,-1.2556999921798706,0.0017999999690800905,0.3831000030040741,-4.363800048828125,0.9899
124,992.4839,917.5008,897.1542,698.3135,79.835,1000.0,1250000,0.7171000242233276,13.715200424194336,1.0,-2.4788999557495117,0.00139999995008111,0.3813999891281128,-4.3927998542785645,0.993
125,1034.9475,912.1337,861.0002,412.8565,172.993,1000.0,1260000,0.8973000049591064,23.126399993896484,1.0,-2.3438000679016113,0.0015999999595806003,0.3781999945640564,-4.444699764251709,0.9871
126,1045.3911,886.9358,627.2576,-361.8528,518.0056,1000.0,1270000,0.9675999879837036,10.974800109863281,1.0,-1.4337999820709229,0.001500000013038516,0.3752000033855438,-4.494500160217285,0.9994
127,1094.5592,944.996,946.4795,764.9946,83.4549,1000.0,1280000,0.17389999330043793,25.87299919128418,1.0,-2.4553000926971436,0.001500000013038516,0.3725999891757965,-4.537399768829346,0.9883
128,1144.939,913.1939,678.7639,-130.5115,464.0737,1000.0,1290000,0.9728000164031982,66.42769622802734,1.0,-1.3365000486373901,0.0013000000035390258,0.37049999833106995,-4.5690999031066895,0.9927
