iteration,curr policy return,max return,median return,min return,avg return,std return,avg rollout len,num total samples,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
809,1442.5184,1526.3355,1024.7816,3.8491,868.0756,510.3543,586.5149,52140805,0.09157998859882355,-16.06827163696289,0.08659999817609787,0.3677999973297119,0.4422000050544739,-50.22050094604492
810,1440.9124,1648.2789,1370.3602,68.0995,1111.6586,461.3156,765.1584,52218086,-0.10532717406749725,-15.849096298217773,0.08649999648332596,0.3677000105381012,0.4426000118255615,-50.22050094604492
811,1481.2814,1659.2564,1290.5555,60.0996,937.8964,575.745,636.9802,52282421,0.0893012210726738,-15.883489608764648,0.08630000054836273,0.3675000071525574,0.44190001487731934,-50.22050094604492
812,1476.5286,1866.8122,1394.3826,5.3687,1039.6229,549.6077,708.5644,52353986,0.10763232409954071,-15.745209693908691,0.08619999885559082,0.36739999055862427,0.4422999918460846,-50.22050094604492
813,1502.2747,1723.1385,1028.537,4.0524,902.164,562.3175,601.7921,52414767,-0.10076601803302765,-15.90280818939209,0.0860000029206276,0.36739999055862427,0.4417000114917755,-50.22050094604492
814,1528.8547,2018.85,725.1717,69.5622,743.2652,566.007,490.6139,52464319,0.02998456358909607,-15.98606014251709,0.0860000029206276,0.36719998717308044,0.44179999828338623,-50.22050094604492
815,1447.8115,1731.2646,1378.8156,113.31,1159.926,424.7609,795.495,52544664,0.0022254660725593567,-15.945969581604004,0.08579999953508377,0.3671000003814697,0.44200000166893005,-50.22050094604492
816,1720.8346,1720.8346,1366.73,107.5769,1082.8155,487.8712,721.7129,52617557,0.06308212876319885,-15.951131820678711,0.08550000190734863,0.367000013589859,0.4415999948978424,-50.22050094604492
817,1558.1143,1740.0217,1368.6481,10.8068,1159.341,428.6153,773.4653,52695677,0.07841111719608307,-15.957886695861816,0.08540000021457672,0.3668000102043152,0.44209998846054077,-50.22050094604492
818,1474.7026,1697.1378,1399.1161,74.521,1123.6896,491.1206,765.6436,52773007,0.047465868294239044,-16.00714111328125,0.0851999968290329,0.36649999022483826,0.4415999948978424,-50.22050094604492
819,1479.405,1828.3583,1277.0417,16.3668,1026.9625,497.694,696.6139,52843365,-0.12313588708639145,-16.032470703125,0.0851999968290329,0.36640000343322754,0.44200000166893005,-50.22050094604492
820,1458.3872,1719.9562,1391.1189,37.8331,1090.7422,511.9192,732.604,52917358,0.07824099063873291,-16.08018684387207,0.08500000089406967,0.36640000343322754,0.4415000081062317,-inf
821,1676.0916,1774.1082,1211.9028,103.7797,1068.0024,471.0575,687.3267,52986778,-0.12904305756092072,-16.274873733520508,0.08489999920129776,0.36629998683929443,0.4408999979496002,-inf
822,1638.8212,1688.3597,1351.0329,10.1483,1094.1286,472.0253,745.1584,53062039,0.12662342190742493,-16.4614315032959,0.08470000326633453,0.3659999966621399,0.4406999945640564,-inf
823,1464.7827,1733.3458,1409.1503,102.9066,1192.3481,439.0705,817.396,53144596,0.183160662651062,-16.47383689880371,0.08460000157356262,0.3659999966621399,0.4406999945640564,-inf
824,1468.0748,1578.9575,1393.9796,9.4823,1115.0296,505.8922,767.297,53222093,0.04443669319152832,-16.269668579101562,0.08449999988079071,0.3659999966621399,0.4406999945640564,-inf
825,1467.0059,1606.7562,1404.943,100.6214,1143.2318,449.8207,763.1287,53299169,0.05758882313966751,-16.111495971679688,0.08449999988079071,0.3659000098705292,0.4408000111579895,-inf
826,1475.2882,1723.6184,1395.4039,7.8142,1078.062,501.1446,736.2871,53373534,0.2472914457321167,-16.29578971862793,0.08429999649524689,0.36579999327659607,0.4413999915122986,-inf
827,1469.2899,1819.4271,1389.6636,5.6815,1012.5097,568.6732,688.1683,53443039,0.33631977438926697,-16.29274559020996,0.08410000056028366,0.36559998989105225,0.44179999828338623,-inf
828,1462.0135,1584.5928,1375.0997,4.2991,1062.4891,497.7049,719.099,53515668,0.18248604238033295,-16.287763595581055,0.08410000056028366,0.36550000309944153,0.44179999828338623,-inf
829,1462.9067,1658.3387,1363.3983,64.5452,1009.6195,567.4643,705.8119,53586955,-0.2144884616136551,-16.262418746948242,0.08389999717473984,0.36550000309944153,0.4413999915122986,-inf
830,1464.4446,1654.1277,1388.0609,4.4615,1084.1755,526.8416,739.8416,53661679,0.1742154359817505,-16.069372177124023,0.08380000293254852,0.3653999865055084,0.4406999945640564,-inf
831,1622.4457,1829.6648,1393.1698,15.794,1089.2967,536.3796,757.9505,53738232,0.05787432938814163,-15.982163429260254,0.0835999995470047,0.365200012922287,0.4406000077724457,-inf
832,1426.5588,1780.2097,1340.8371,20.8338,1007.5822,558.2883,667.5446,53805654,-0.08401360362768173,-16.101646423339844,0.08349999785423279,0.3650999963283539,0.4406999945640564,-inf
833,1421.7251,1954.2935,1347.9001,21.1574,1096.8398,520.3408,734.2079,53879809,0.12652918696403503,-16.10039710998535,0.08330000191926956,0.3650999963283539,0.4408999979496002,-inf
834,1214.3468,1765.993,1108.4117,5.8844,923.8781,561.4078,599.2475,53940333,0.04029546678066254,-16.164230346679688,0.08309999853372574,0.36500000953674316,0.4415000081062317,-inf
835,816.6784,1773.5512,1317.0677,17.2244,1114.9484,438.9902,744.4653,54015524,0.18811437487602234,-16.19157600402832,0.08299999684095383,0.36489999294281006,0.4408000111579895,-inf
836,1643.6041,1690.0727,1352.3094,6.7989,1025.6598,550.1057,685.6733,54084777,0.11342013627290726,-16.171483993530273,0.0828000009059906,0.36469998955726624,0.4406000077724457,-inf
837,1130.9191,1767.9243,1155.4338,5.263,958.5433,558.7893,627.6238,54148167,-0.0059723034501075745,-16.1697998046875,0.08259999752044678,0.36480000615119934,0.44029998779296875,-inf
838,1541.3507,1725.3261,1338.0275,145.5833,1198.944,374.3996,798.8218,54228848,-0.12184131145477295,-16.251792907714844,0.08240000158548355,0.3646000027656555,0.4401000142097473,-inf
839,1315.7091,1806.9552,1086.6566,5.2424,971.8761,548.4873,634.9505,54292978,-0.2586759030818939,-16.249988555908203,0.08219999819993973,0.3644999861717224,0.4399999976158142,-inf
840,1616.578,1752.8427,1248.9411,5.0497,1012.7351,543.5415,698.9604,54363573,0.19154486060142517,-16.295095443725586,0.08190000057220459,0.364300012588501,0.4401000142097473,-inf
841,1606.0179,1702.729,1228.5663,59.0541,1059.0091,503.0282,677.198,54431970,0.16592231392860413,-16.379409790039062,0.08179999887943268,0.36419999599456787,0.43959999084472656,-inf
842,1570.0652,1661.4119,1302.1447,4.0293,1026.3161,500.6655,697.3861,54502406,0.06279270350933075,-16.385162353515625,0.08160000294446945,0.36399999260902405,0.4399000108242035,-inf
843,1441.7616,1639.7426,1361.9577,102.826,1115.6214,497.3759,752.6931,54578428,-0.04139160364866257,-16.36098289489746,0.08139999955892563,0.36390000581741333,0.4399000108242035,-inf
844,1499.0367,1708.0912,1346.4651,32.342,1178.59,422.7053,792.6931,54658490,0.020930573344230652,-16.41706657409668,0.08129999786615372,0.3637999892234802,0.4399000108242035,-inf
845,1412.5331,1733.3932,1369.9848,106.6582,1212.5802,409.8593,797.7822,54739066,-0.006432477384805679,-16.392541885375977,0.0812000036239624,0.3637999892234802,0.44020000100135803,-inf
846,1718.2669,1734.404,1298.2969,97.6287,1066.2277,524.8422,693.5347,54809113,-0.0198696106672287,-16.39041519165039,0.0812000036239624,0.3635999858379364,0.44029998779296875,-inf
847,1576.7671,1769.8786,1207.2412,6.7451,972.7816,547.1938,620.7723,54871811,-0.023158695548772812,-16.401626586914062,0.08110000193119049,0.3635999858379364,0.4399999976158142,-inf
848,1177.0216,1767.3659,1285.5216,3.4965,1089.2783,489.1988,696.1089,54942118,0.0012365803122520447,-16.48286247253418,0.0812000036239624,0.3634999990463257,0.43939998745918274,-inf
849,1594.7877,1770.1649,1181.4519,8.503,1042.9934,514.7938,683.7723,55011179,-0.03704560548067093,-16.57488250732422,0.0812000036239624,0.36340001225471497,0.43950000405311584,-inf
850,1698.1847,1772.1716,1216.3925,107.3755,1062.4304,495.6695,682.198,55080081,-0.006741553544998169,-16.53398895263672,0.08110000193119049,0.36329999566078186,0.43939998745918274,-inf
851,1333.3491,1778.531,1038.1778,17.9437,930.6798,569.8479,593.5842,55140033,0.0660972148180008,-16.669010162353516,0.08100000023841858,0.36320000886917114,0.4392000138759613,-inf
852,1082.1926,1746.9005,1254.3723,10.2946,1137.4962,467.5279,721.3663,55212891,0.007910925894975662,-16.595102310180664,0.08079999685287476,0.36320000886917114,0.4390999972820282,-inf
853,1263.8799,1740.5784,1263.8799,11.0572,1020.6967,543.5751,662.5842,55279812,-0.05438098683953285,-16.475589752197266,0.08070000261068344,0.36309999227523804,0.439300000667572,-inf
854,1297.9314,1718.6421,1391.6549,12.206,1141.9619,504.2421,744.7525,55355032,0.011331707239151001,-16.656436920166016,0.08049999922513962,0.3630000054836273,0.43939998745918274,-inf
855,1633.9779,1778.2025,1309.9461,18.4592,1063.9304,530.1499,683.6337,55424079,-0.03230081498622894,-16.87506103515625,0.08060000091791153,0.3628999888896942,0.43860000371932983,-inf
856,1327.7363,1732.507,1327.7363,42.0054,1054.7734,526.5968,670.5644,55491806,-0.12959226965904236,-17.030189514160156,0.08049999922513962,0.3630000054836273,0.439300000667572,-inf
857,1077.0423,1710.1626,1388.3273,95.4014,1177.4714,461.4881,768.396,55569414,0.07741859555244446,-16.87692642211914,0.08030000329017639,0.36309999227523804,0.43950000405311584,-inf
858,1245.7988,1808.3848,1417.5694,3.5103,1221.6098,436.5281,799.198,55650133,0.01809113100171089,-16.982751846313477,0.08009999990463257,0.36309999227523804,0.43939998745918274,-inf
859,1566.3113,1762.8243,1277.9562,9.9098,1031.8063,555.968,672.5842,55718064,-0.08045085519552231,-16.97284698486328,0.07999999821186066,0.3630000054836273,0.4390000104904175,-inf
860,1642.384,1708.3949,1351.1896,97.1809,1088.7676,547.0999,701.0693,55788872,0.0679110735654831,-16.950586318969727,0.07999999821186066,0.3628999888896942,0.438400000333786,-inf
861,1416.9569,1727.4626,1355.688,104.1896,1106.5051,530.9609,699.7921,55859551,-0.03870963305234909,-17.00531005859375,0.07989999651908875,0.3628999888896942,0.4392000138759613,-inf
862,1615.563,1821.8752,1335.8067,6.7581,1082.6369,557.5042,677.4158,55927970,-0.01852012798190117,-17.044479370117188,0.07959999889135361,0.3628000020980835,0.43880000710487366,-inf
863,1669.9729,1792.5603,1253.8297,10.6873,1027.4531,575.8252,664.0198,55995036,0.038315609097480774,-17.085844039916992,0.07940000295639038,0.36250001192092896,0.43869999051094055,-inf
864,1619.1649,1818.0106,1312.4283,13.5094,1104.7306,551.1998,701.6832,56065906,-0.03939567506313324,-17.144107818603516,0.07940000295639038,0.36250001192092896,0.43970000743865967,-inf
865,1714.5969,1794.7395,1052.0757,7.0946,1021.031,544.353,647.4356,56131297,0.024574942886829376,-17.110719680786133,0.07940000295639038,0.36239999532699585,0.4388999938964844,-inf
866,1498.4492,1830.2989,1079.6436,5.2089,956.876,572.4052,605.3861,56192441,0.06258892267942429,-17.050926208496094,0.07919999957084656,0.36239999532699585,0.43970000743865967,-inf
867,1279.2002,1844.7486,1249.0307,5.0061,1112.3214,522.9487,704.3465,56263580,0.11403362452983856,-16.987058639526367,0.07909999787807465,0.36230000853538513,0.43959999084472656,-inf
868,1761.5539,1838.271,1036.2639,4.1498,926.5155,584.7882,592.3861,56323411,0.020027682185173035,-17.008955001831055,0.07909999787807465,0.362199991941452,0.4390999972820282,-inf
869,1742.7629,1881.3913,1039.9573,83.9811,998.0237,608.1695,619.8416,56386015,0.020933041349053383,-17.168424606323242,0.07900000363588333,0.3621000051498413,0.43959999084472656,-inf
870,1755.677,1898.6083,844.8147,6.3964,837.3604,621.4572,517.2574,56438258,0.03732164949178696,-17.44043731689453,0.07880000025033951,0.3619999885559082,0.4399000108242035,-inf
871,1418.5662,1827.8243,1201.9187,8.1585,1090.2063,547.999,681.703,56507110,-0.022203408181667328,-17.568010330200195,0.0786999985575676,0.3619999885559082,0.4401000142097473,-inf
872,1665.6461,1803.3932,1434.1116,4.1455,1146.2319,556.5165,709.7624,56578796,-0.16227833926677704,-17.46959114074707,0.07850000262260437,0.3619000017642975,0.44020000100135803,-inf
873,1654.0584,1914.8606,1033.577,5.7304,937.3587,647.0925,604.505,56639851,0.024342134594917297,-17.341991424560547,0.07840000092983246,0.36169999837875366,0.4397999942302704,-inf
874,1699.0445,1848.9063,1034.5208,6.1499,942.6969,625.5395,578.8614,56698316,-0.11413277685642242,-17.233625411987305,0.07819999754428864,0.36160001158714294,0.44040000438690186,-inf
875,1666.2825,1812.6483,928.0493,111.2901,974.1583,524.9317,604.5248,56759373,0.011526599526405334,-17.474716186523438,0.07810000330209732,0.36160001158714294,0.4392000138759613,-inf
876,1566.5489,1839.5804,762.937,92.6173,878.601,629.6814,552.4653,56815172,-0.0066620465368032455,-17.34238052368164,0.0778999999165535,0.3614000082015991,0.4388999938964844,-inf
877,1632.9353,1830.1526,1367.1395,94.6693,1146.0144,511.4472,714.2574,56887312,0.19262760877609253,-17.401933670043945,0.07800000160932541,0.3614000082015991,0.4392000138759613,-inf
878,1661.6417,1765.734,1084.6961,6.4339,1030.8337,553.2256,644.5545,56952412,-0.006599292159080505,-17.194561004638672,0.07779999822378159,0.3614000082015991,0.44029998779296875,-inf
879,1698.6036,1832.1047,1303.0571,106.9274,1052.4206,589.8807,659.1584,57018987,0.042589619755744934,-17.203868865966797,0.07760000228881836,0.3612000048160553,0.4401000142097473,-inf
880,852.4128,1828.8318,982.7687,4.7507,925.7773,642.5933,582.4158,57077811,0.017199495807290077,-17.072404861450195,0.07729999721050262,0.3612000048160553,0.44020000100135803,-inf
881,1678.4726,1761.3997,1351.6771,10.4462,1126.0746,552.1051,701.1089,57148623,0.024725275114178658,-17.275142669677734,0.07729999721050262,0.3612000048160553,0.4399000108242035,-inf
882,1700.2848,1840.4726,889.2529,3.8569,881.6655,606.6022,573.2079,57206517,-0.010471003130078316,-17.40883445739746,0.07729999721050262,0.3610000014305115,0.4399999976158142,-inf
883,1690.1896,1854.4619,1047.2087,3.8248,1082.2184,549.2492,675.3267,57274725,-0.1076045036315918,-17.35343360900879,0.07729999721050262,0.36090001463890076,0.439300000667572,-inf
884,748.9431,1779.2513,691.8671,6.1547,846.218,594.2557,529.8119,57328236,0.042996011674404144,-17.005861282348633,0.07729999721050262,0.36079999804496765,0.4381999969482422,-inf
885,650.6923,1889.3223,1048.1485,13.8465,1044.1958,514.2769,649.3861,57393824,0.22309142351150513,-17.068998336791992,0.0771000012755394,0.36070001125335693,0.4381999969482422,-inf
886,1704.6676,1836.049,1092.7782,59.1906,1051.1897,576.03,638.5446,57458317,0.3937513828277588,-16.883359909057617,0.07699999958276749,0.3605000078678131,0.43880000710487366,-inf
887,1688.8514,1845.8473,1446.7438,6.0039,1146.33,568.1,702.8218,57529302,0.2893824279308319,-16.98335838317871,0.07689999788999557,0.3603000044822693,0.44110000133514404,-inf
888,1738.2232,1881.8796,1038.201,4.3917,1010.9461,619.8825,634.7228,57593409,-0.19603708386421204,-16.95952796936035,0.07689999788999557,0.3603000044822693,0.4399999976158142,-inf
889,910.599,1848.881,894.1044,3.9151,915.9603,583.1608,563.3465,57650307,0.0603051483631134,-16.93663787841797,0.07680000364780426,0.3603000044822693,0.4399999976158142,-inf
890,1690.5908,1818.2353,1417.0295,15.3859,1110.7787,580.9457,693.8812,57720389,0.034018103033304214,-17.25432586669922,0.07680000364780426,0.3601999878883362,0.4401000142097473,-inf
891,1758.5224,1945.8421,676.3946,7.5073,876.4971,606.332,538.4158,57774769,-0.10837861895561218,-17.734025955200195,0.07670000195503235,0.3601999878883362,0.4399999976158142,-inf
892,1416.9091,1827.3236,1247.2037,4.736,1079.4848,607.4766,688.6238,57844320,-0.0865059643983841,-17.640499114990234,0.07660000026226044,0.3601999878883362,0.4404999911785126,-inf
893,1763.9074,1876.5781,1005.2081,4.4258,944.1703,635.2718,596.4752,57904564,-0.07584366947412491,-17.535364151000977,0.07649999856948853,0.36000001430511475,0.4406999945640564,-inf
894,1731.0617,1867.1127,1226.1933,7.3843,1030.7666,622.1598,638.3564,57969038,0.04958104342222214,-17.477174758911133,0.0763000026345253,0.35989999771118164,0.4417000114917755,-inf
895,1725.2053,1810.2302,1045.0924,103.691,1009.3067,590.4959,616.1386,58031268,-0.10246109962463379,-17.505197525024414,0.0763000026345253,0.3598000109195709,0.44279998540878296,-inf
896,1700.8138,1792.1612,1458.2016,4.4295,1169.6125,571.2284,735.5644,58105560,-0.18274636566638947,-17.371376037597656,0.07609999924898148,0.3598000109195709,0.44359999895095825,-inf
897,1724.3082,1928.9282,1043.5728,99.4037,1010.5968,631.5913,601.505,58166312,-0.21128050982952118,-17.47426986694336,0.07599999755620956,0.3596999943256378,0.4431999921798706,-inf
898,1736.3835,1827.9687,1249.1437,102.2865,1075.4459,597.716,645.1584,58231473,-0.3072021007537842,-17.486005783081055,0.07590000331401825,0.3596000075340271,0.44269999861717224,-inf
899,1720.44,1904.2203,1230.2508,4.1311,1003.23,661.4442,622.5446,58294350,-0.4054860770702362,-17.37496566772461,0.07580000162124634,0.359499990940094,0.4424999952316284,-inf
900,1709.8242,1859.2666,1432.2248,3.8273,1172.2472,584.2356,769.4851,58372068,0.305242121219635,-17.516765594482422,0.07559999823570251,0.3594000041484833,0.4424000084400177,-inf
901,1814.3777,1946.3412,713.6352,7.3303,879.3929,653.2891,537.9208,58426398,0.42782512307167053,-17.353723526000977,0.07559999823570251,0.35929998755455017,0.4426000118255615,-inf
902,1738.9498,1934.2599,1121.063,15.637,1084.6671,589.0731,669.0495,58493972,-0.29146483540534973,-17.39605140686035,0.0754999965429306,0.35920000076293945,0.44200000166893005,-inf
